index,ID,Breast (NAT)_sum,Breast (N)_sum,Breast (N-FA)_sum,Breast (T)_sum,Lung (NAT)_sum,Lung (T)_sum,Melanoma (T)_sum,Pancreas (T)_sum,Ovary (NAT)_sum,Ovary (N- fallop)_sum,Ovary (T)_sum,Colon (NAT)_sum,Colon (T)_sum,Bone (T)_sum,GBM (T)_sum
345,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Unknown species91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Unknown genus1_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Unknown genus16_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Unknown genus22_Unknown species3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Unknown genus22_Unknown species4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Unknown genus24_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Mobiluncus_Mobiluncus curtisii,0,0,0,0,0,0,0,0,0,0,0,32.9967498332786,0,0,0
371,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Trueperella_Trueperella pyogenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Varibaculum_Unknown species18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Varibaculum_Unknown species26,0,0,0,587.9777952512837,0,0,0,0,0,0,0,0,0,0,0
377,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Varibaculum_Unknown species29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Varibaculum_Unknown species32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Varibaculum_Unknown species34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Varibaculum_Unknown species41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Varibaculum_Unknown species7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Varibaculum_Varibaculum cambriense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Actinobacteria_Actinobacteria_Actinomycetales_Actinosynnemataceae_Unknown genus2_Unknown species1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Actinobacteria_Actinobacteria_Actinomycetales_Actinosynnemataceae_Lentzea_Unknown species6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Actinobacteria_Actinobacteria_Actinomycetales_Actinosynnemataceae_Saccharothrix_Unknown species6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Actinobacteria_Actinobacteria_Actinomycetales_Bogoriellaceae_Georgenia_Unknown species2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium_Unknown species21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium_Unknown species41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium_Unknown species43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium_Unknown species45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium_Brevibacterium iodinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium_Brevibacterium luteolum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium_Brevibacterium massiliense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium_Brevibacterium senegalense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Actinobacteria_Actinobacteria_Actinomycetales_Cellulomonadaceae_Cellulomonas_Unknown species28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Actinobacteria_Actinobacteria_Actinomycetales_Cellulomonadaceae_Cellulomonas_Unknown species45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Actinobacteria_Actinobacteria_Actinomycetales_Cellulomonadaceae_Cellulomonas_Cellulomonas marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Actinobacteria_Actinobacteria_Actinomycetales_Cellulomonadaceae_Tropheryma_Tropheryma whipplei,0,0,0,0,3313.928192179594,0,0,0,0,0,0,0,0,0,0
427,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species105,881.1944761196278,0,0,1185.7331077758677,0,0,0,0,0,0,0,0,0,0,0
435,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1673,0,0,0,3248.848585110348,0,0,0,0,0,0,0,0,0,0,0
563,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1675,0,0,0,3182.059539399938,0,0,0,0,0,0,0,0,0,0,0
565,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1709,0,0,0,1146.8483634569109,0,0,0,0,0,0,0,0,0,0,0
586,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1736,0,0,0,1925.3167474925015,0,0,0,0,0,0,0,0,0,0,0
599,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1834,0,0,0,915.8771673596762,0,0,0,0,0,0,0,0,0,0,0
645,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1880,0,0,0,663.7933459903339,0,0,0,0,0,0,0,0,0,0,0
669,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Unknown species1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
