Feature ID	Taxon	Confidence
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Ruminococcus2_Assigned_species79_1951	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-004; s__uncultured_organism	0.989409462
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1952	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.941632559
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Assigned_species1506_1953	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_matruchotii	0.926194208
Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Glaciecola_Glaciecola_punicea_1954	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Paraglaciecola; s__Arctic_sea	0.988010082
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1955	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardiaceae_Gordonia_Gordonia_lacunae_1956	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Gordonia; s__Gordonia_terrae	0.803409642
Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Glaciecola_Assigned_species88_1957	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Paraglaciecola	0.999997561
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia/Shigella_Escherichia/Shigella_fergusonii_1958	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	0.997926776
Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Assigned_genus229_Assigned_species4_1959	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia; s__uncultured_organism	0.999995753
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_SUP05_Assigned_genus21_Assigned_species4_1960	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster	0.999999575
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Corynebacterium_ureicelerivorans_1961	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_ureicelerivorans	0.992317718
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1962	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1963	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1964	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1965	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.956233125
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1966	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1967	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1968	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1969	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1970	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1971	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1972	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.75515006
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1973	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.818667365
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1974	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.818739005
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1975	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.836549606
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1976	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.824094519
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1977	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1978	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1979	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1980	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1981	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1982	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1983	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1984	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1985	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1986	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium_acnes	0.767547486
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1987	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1988	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1989	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1990	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1991	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1992	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1993	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1994	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1995	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1996	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1997	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1998	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_1999	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2000	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2001	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2002	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2003	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2004	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2005	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2006	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2007	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2008	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium_acnes	0.71266523
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2009	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2010	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2011	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2012	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2013	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2014	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2015	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2016	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.75448514
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2017	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2018	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2019	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2020	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2021	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium_acnes	0.708111914
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2022	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2023	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2024	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2025	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2026	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2027	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2028	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2029	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium_acnes	0.793855244
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2030	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium_acnes	0.726337679
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2031	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.881716174
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2032	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.906270159
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2033	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.906911267
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2034	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.899233018
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2035	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2036	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2037	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium_acnes	0.705873434
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2038	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2039	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2040	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2041	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2042	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.724814279
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2043	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2044	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2045	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2046	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2047	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__uncultured_organism	0.993139215
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2048	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2049	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Propionibacteriaceae_Propionibacterium_Propionibacterium_acnes_2050	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Cellulomonadaceae_Tropheryma_Tropheryma_whipplei_2051	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Cellulomonadaceae; g__Tropheryma; s__Tropheryma_whipplei	0.999999901
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Corynebacterium_lubricantis_2052	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_lubricantis	0.999872736
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Corynebacterium_lubricantis_2053	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_lubricantis	0.999879675
Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium_Corynebacterium_lubricantis_2054	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_lubricantis	0.999902186
